f_ghz,s21_msb_db,s21_lsb_db,s11_msb_db,s11_lsb_db,s22_db
2.570395780000000130e+00,8.353651709999999397e+00,2.377819679999999991e+00,-2.703204979999999935e+01,-2.938775199999999899e+01,-3.375901149999999973e+01
2.630267990000000111e+00,8.353315699999999566e+00,2.377634689999999829e+00,-2.695743459999999914e+01,-2.935117340000000041e+01,-3.363030640000000204e+01
2.691534799999999894e+00,8.352962789999999416e+00,2.377439869999999900e+00,-2.688066239999999851e+01,-2.931320039999999949e+01,-3.349951879999999704e+01
2.754228700000000085e+00,8.352592230000000839e+00,2.377234829999999910e+00,-2.680171070000000100e+01,-2.927379279999999895e+01,-3.336667889999999659e+01
2.818382929999999842e+00,8.352203270000000401e+00,2.377019170000000070e+00,-2.672055890000000034e+01,-2.923291019999999918e+01,-3.323181850000000281e+01
2.884031499999999859e+00,8.351795109999999411e+00,2.376792449999999945e+00,-2.663718869999999939e+01,-2.919051209999999941e+01,-3.309497089999999986e+01
2.951209229999999906e+00,8.351366920000000249e+00,2.376554220000000051e+00,-2.655158379999999951e+01,-2.914655790000000124e+01,-3.295617060000000009e+01
3.019951719999999895e+00,8.350917830000000208e+00,2.376304010000000133e+00,-2.646373020000000054e+01,-2.910100710000000035e+01,-3.281545320000000032e+01
3.090295429999999843e+00,8.350446919999999551e+00,2.376041310000000184e+00,-2.637361620000000073e+01,-2.905381949999999946e+01,-3.267285559999999833e+01
3.162277659999999990e+00,8.349953239999999610e+00,2.375765620000000133e+00,-2.628123259999999917e+01,-2.900495499999999893e+01,-3.252841550000000126e+01
3.235936569999999790e+00,8.349435769999999479e+00,2.375476379999999832e+00,-2.618657250000000047e+01,-2.895437390000000022e+01,-3.238217139999999716e+01
3.311311209999999949e+00,8.348893470000000150e+00,2.375173030000000018e+00,-2.608963139999999825e+01,-2.890203699999999998e+01,-3.223416269999999884e+01
3.388441559999999964e+00,8.348325250000000253e+00,2.374854969999999899e+00,-2.599040719999999993e+01,-2.884790569999999832e+01,-3.208442929999999649e+01
3.467368500000000076e+00,8.347729949999999732e+00,2.374521570000000192e+00,-2.588890049999999832e+01,-2.879194209999999998e+01,-3.193301160000000039e+01
3.548133889999999901e+00,8.347106370000000553e+00,2.374172189999999905e+00,-2.578511430000000004e+01,-2.873410880000000134e+01,-3.177995050000000177e+01
3.630780549999999884e+00,8.346453260000000540e+00,2.373806140000000120e+00,-2.567905389999999954e+01,-2.867436980000000091e+01,-3.162528719999999893e+01
3.715352289999999780e+00,8.345769300000000612e+00,2.373422720000000208e+00,-2.557072720000000032e+01,-2.861268970000000067e+01,-3.146906299999999845e+01
3.801893960000000128e+00,8.345053119999999325e+00,2.373021169999999902e+00,-2.546014470000000074e+01,-2.854903450000000120e+01,-3.131131939999999858e+01
3.890451450000000033e+00,8.344303289999999151e+00,2.372600729999999825e+00,-2.534731890000000121e+01,-2.848337139999999934e+01,-3.115209790000000112e+01
3.981071710000000152e+00,8.343518299999999499e+00,2.372160590000000013e+00,-2.523226490000000055e+01,-2.841566879999999884e+01,-3.099143989999999960e+01
4.073802780000000290e+00,8.342696589999999190e+00,2.371699899999999861e+00,-2.511500009999999961e+01,-2.834589679999999845e+01,-3.082938680000000176e+01
4.168693829999999600e+00,8.341836519999999311e+00,2.371217769999999891e+00,-2.499554399999999887e+01,-2.827402700000000024e+01,-3.066597949999999884e+01
4.265795190000000403e+00,8.340936389999999534e+00,2.370713299999999801e+00,-2.487391849999999849e+01,-2.820003279999999890e+01,-3.050125879999999867e+01
4.365158319999999925e+00,8.339994409999999192e+00,2.370185520000000157e+00,-2.475014720000000068e+01,-2.812388920000000070e+01,-3.033526519999999849e+01
4.466835920000000293e+00,8.339008709999999880e+00,2.369633439999999869e+00,-2.462425599999999903e+01,-2.804557319999999976e+01,-3.016803870000000032e+01
4.570881899999999831e+00,8.337977349999999177e+00,2.369056000000000051e+00,-2.449627260000000106e+01,-2.796506379999999936e+01,-2.999961869999999919e+01
4.677351409999999987e+00,8.336898299999999651e+00,2.368452130000000100e+00,-2.436622660000000096e+01,-2.788234220000000008e+01,-2.983004419999999968e+01
4.786300920000000403e+00,8.335769429999999147e+00,2.367820689999999839e+00,-2.423414899999999861e+01,-2.779739160000000098e+01,-2.965935359999999932e+01
4.897788189999999986e+00,8.334588540000000378e+00,2.367160510000000162e+00,-2.410007269999999835e+01,-2.771019749999999959e+01,-2.948758480000000048e+01
5.011872340000000037e+00,8.333353300000000630e+00,2.366470350000000167e+00,-2.396403210000000072e+01,-2.762074760000000140e+01,-2.931477470000000096e+01
5.128613839999999868e+00,8.332061310000000276e+00,2.365748940000000022e+00,-2.382606279999999899e+01,-2.752903200000000083e+01,-2.914095980000000097e+01
5.248074599999999812e+00,8.330710050000000422e+00,2.364994929999999940e+00,-2.368620179999999920e+01,-2.743504340000000141e+01,-2.896617579999999847e+01
5.370317960000000390e+00,8.329296890000000175e+00,2.364206949999999807e+00,-2.354448719999999895e+01,-2.733877659999999921e+01,-2.879045759999999987e+01
5.495408740000000236e+00,8.327819090000000202e+00,2.363383540000000060e+00,-2.340095820000000160e+01,-2.724022899999999936e+01,-2.861383939999999981e+01
5.623413249999999586e+00,8.326273799999999170e+00,2.362523209999999985e+00,-2.325565489999999969e+01,-2.713940059999999832e+01,-2.843635439999999903e+01
5.754399369999999792e+00,8.324658010000000274e+00,2.361624359999999978e+00,-2.310861829999999983e+01,-2.703629370000000165e+01,-2.825803519999999835e+01
5.888436549999999770e+00,8.322968630000000090e+00,2.360685389999999995e+00,-2.295989000000000146e+01,-2.693091330000000028e+01,-2.807891359999999992e+01
6.025595860000000137e+00,8.321202389999999838e+00,2.359704569999999890e+00,-2.280951239999999913e+01,-2.682326649999999901e+01,-2.789902030000000011e+01
6.165950020000000364e+00,8.319355910000000520e+00,2.358680130000000208e+00,-2.265752829999999918e+01,-2.671336319999999986e+01,-2.771838530000000134e+01
6.309573440000000311e+00,8.317425659999999610e+00,2.357610240000000079e+00,-2.250398089999999840e+01,-2.660121559999999974e+01,-2.753703790000000140e+01
6.456542289999999795e+00,8.315407940000000053e+00,2.356492960000000192e+00,-2.234891389999999944e+01,-2.648683809999999994e+01,-2.735500629999999944e+01
